entity_type,name,uid,lei,licence_type,licence_type_de,licence_type_fr,licence_type_it,licence_date,status,canton,city,address,source_list,source_url,is_warning_listed
bank,Mirabaud & Cie SA,CHE-105.928.223,,Bank,Bank,Banque,Banca,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Reichmuth & Co.,CHE-108.396.989,,Bank,Bank,Banque,Banca,,,,Luzern,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Reichmuth & Co.,CHE-108.396.989,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Luzern,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Pictet & Cie SA,CHE-101.358.083,,Bank,Bank,Banque,Banca,,,,Genève 73,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Pictet & Cie SA,CHE-101.358.083,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Genève 73,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Deutsche Bank (Suisse) SA,CHE-105.875.437,,Bank,Bank,Banque,Banca,,,,Genève 1,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,J.P. Morgan (Suisse) SA,CHE-107.963.868,,Bank,Bank,Banque,Banca,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,J.P. Morgan (Suisse) SA,CHE-107.963.868,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
securities_firm,LF FINANCE (SUISSE) SA,CHE-103.238.952,,Securities firm,Wertpapierhaus,Maison de titres,Società di intermediazione mobiliare,,,,Genève 3,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,BANCA DEL SEMPIONE SA,CHE-105.962.616,,Bank,Bank,Banque,Banca,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,BANCA DEL SEMPIONE SA,CHE-105.962.616,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Arab Bank (Switzerland) Ltd.,CHE-105.952.629,,Bank,Bank,Banque,Banca,,,,Genève 3,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,BBVA SA,CHE-103.151.630,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,DZ PRIVATBANK (Schweiz) AG,CHE-101.509.212,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,DZ PRIVATBANK (Schweiz) AG,CHE-101.509.212,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,ODDO BHF (Schweiz) AG,CHE-107.870.238,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Habib Bank AG Zürich,CHE-105.951.914,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Coutts & Co AG,CHE-105.841.220,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Eric Sturdza SA,CHE-103.161.203,,Bank,Bank,Banque,Banca,,,,Genève 3,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Piguet Galland & Cie SA,CHE-105.759.512,,Bank,Bank,Banque,Banca,,,,Yverdon-les-Bains,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
securities_firm,SELVI & Cie SA,CHE-100.837.990,,Securities firm,Wertpapierhaus,Maison de titres,Società di intermediazione mobiliare,,,,Genève 3,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,REYL & Cie SA,CHE-106.242.884,,Bank,Bank,Banque,Banca,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,Piguet Galland & Cie SA,CHE-105.759.512,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Yverdon-les-Bains,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,BANQUE BANORIENT (SUISSE) SA,CHE-107.951.954,,Bank,Bank,Banque,Banca,,,,Genève 3,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,PKB PRIVATE BANK SA,CHE-105.839.708,,Bank,Bank,Banque,Banca,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Rothschild & Co Bank AG,CHE-107.848.173,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Rothschild & Co Bank AG,CHE-107.848.173,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,Rothschild & Co Bank AG,CHE-107.848.173,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Falcon Private AG,CHE-105.933.968,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"Citibank, N.A., Sioux Falls, Zurich Branch",CHE-112.805.152,,Foreign bank branch office,Zweigniederlassung ausl. Bank,Succursale d'une banque étrangère,Succursale di una banca estera,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank Oberaargau AG,CHE-105.980.212,,Bank,Bank,Banque,Banca,,,,Huttwil,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Clientis Bank Toggenburg AG,CHE-105.804.443,,Bank,Bank,Banque,Banca,,,,Kirchberg SG,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank Leerau Genossenschaft,CHE-105.844.922,,Bank,Bank,Banque,Banca,,,,Kirchleerau,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Leihkasse Stammheim AG,CHE-106.949.222,,Bank,Bank,Banque,Banca,,,,Oberstammheim,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Clientis Bank Oberuzwil AG,CHE-107.264.552,,Bank,Bank,Banque,Banca,,,,Oberuzwil,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Clientis Sparkasse Oftringen Genossenschaft,CHE-101.291.131,,Bank,Bank,Banque,Banca,,,,Oftringen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Ersparniskasse Rüeggisberg Genossenschaft,CHE-108.784.995,,Bank,Bank,Banque,Banca,,,,Rüeggisberg,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,SB Saanen Bank AG,CHE-105.931.834,,Bank,Bank,Banque,Banca,,,,Saanen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,BS Bank Schaffhausen AG,CHE-105.994.740,,Bank,Bank,Banque,Banca,,,,Neunkirch,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Clientis Entlebucher Bank AG,CHE-105.799.026,,Bank,Bank,Banque,Banca,,,,Schüpfheim,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank Avera Genossenschaft,CHE-105.754.176,,Bank,Bank,Banque,Banca,,,,Wetzikon ZH,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank in Zuzwil AG,CHE-107.132.850,,Bank,Bank,Banque,Banca,,,,Zuzwil SG,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank Cler AG,CHE-101.390.939,,Bank,Bank,Banque,Banca,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,BANCA DEL CERESIO SA,CHE-102.245.636,,Bank,Bank,Banque,Banca,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,BANCA DEL CERESIO SA,CHE-102.245.636,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Nomura Bank (Schweiz) AG,CHE-105.905.558,,Bank,Bank,Banque,Banca,,,,Zürich 1,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banco Santander International SA,CHE-105.817.871,,Bank,Bank,Banque,Banca,,,,Genève 1,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,Banco Santander International SA,CHE-105.817.871,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Genève 1,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
infrastructure,BX Swiss AG,CHE-107.809.836,,Swiss trading venue,inländischer Handelsplatz,plate-forme de négociation nationale,Sede di negoziazione svizzera,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
infrastructure,BX Swiss AG,CHE-107.809.836,,reviewing body for prospectuses,Prospektprüfstelle,organe de contrôle des prospectus,organo di verifica dei prospetti,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
infrastructure,BX Swiss AG,CHE-107.809.836,,registration body,Registrierungsstelle,organe d'enregistrement,servizio di registrazione,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,Bovay & Partenaires S.A.,CHE-104.927.698,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Lausanne,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,REYL & Cie SA,CHE-106.242.884,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,LEMANIK INVEST SA,CHE-107.857.189,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
securities_firm,BONDPARTNERS SA,CHE-105.766.073,,Securities firm,Wertpapierhaus,Maison de titres,Società di intermediazione mobiliare,,,,Lausanne,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,StepStone Group Private Debt AG,CHE-100.945.757,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,StepStone Group Private Debt AG,CHE-100.945.757,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,BZ Bank Aktiengesellschaft,CHE-103.478.976,,Bank,Bank,Banque,Banca,,,,Wilen b. Wollerau,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Maerki Baumann & Co. AG,CHE-101.015.393,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Baumann & Cie KmG,CHE-101.883.691,,Bank,Bank,Banque,Banca,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,E. Gutzwiller & Cie. Banquiers,CHE-102.571.892,,Bank,Bank,Banque,Banca,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,E. Gutzwiller & Cie. Banquiers,CHE-102.571.892,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Gonet & Cie SA,CHE-107.746.733,,Bank,Bank,Banque,Banca,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Lombard Odier & Cie SA,CHE-105.927.761,,Bank,Bank,Banque,Banca,,,,Bellevue,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Lombard Odier & Cie SA,CHE-105.927.761,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Bellevue,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,CREDIT MUTUEL DE LA VALLEE SA,CHE-106.866.694,,Bank,Bank,Banque,Banca,,,,Le Sentier,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank Thalwil Genossenschaft,CHE-105.931.231,,Bank,Bank,Banque,Banca,,,,Thalwil,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Spar- und Leihkasse Thayngen AG,CHE-108.955.601,,Bank,Bank,Banque,Banca,,,,Thayngen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Des Monts Blancs SA,CHE-103.519.492,,Bank,Bank,Banque,Banca,,,,Genève 1,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Internationale à Luxembourg (Suisse) SA,CHE-106.013.059,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Nexent Bank (Suisse) SA,CHE-106.209.912,,Bank,Bank,Banque,Banca,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Privatbank Bellerive AG,CHE-106.240.804,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Trafina Privatbank AG,CHE-107.913.652,,Bank,Bank,Banque,Banca,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Privatbank Von Graffenried AG,CHE-105.862.908,,Bank,Bank,Banque,Banca,,,,Bern,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Privatbank Von Graffenried AG,CHE-105.862.908,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Bern,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Mercantil Bank (Schweiz) AG,CHE-106.287.817,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,AEK BANK 1826 Genossenschaft,CHE-105.934.287,,Bank,Bank,Banque,Banca,,,,Thun,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank BSU Genossenschaft,CHE-102.501.199,,Bank,Bank,Banque,Banca,,,,Uster,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,LLB (Schweiz) AG,CHE-109.031.349,,Bank,Bank,Banque,Banca,,,,Uznach,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,BSI SA,CHE-105.736.244,,Bank,Bank,Banque,Banca,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Migros Bank AG,CHE-105.841.533,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"Dreyfus Söhne & Cie. Aktiengesellschaft, Banquiers",CHE-102.494.725,,Bank,Bank,Banque,Banca,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,"Dreyfus Söhne & Cie. Aktiengesellschaft, Banquiers",CHE-102.494.725,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Edmond de Rothschild (Suisse) S.A.,CHE-105.978.847,,Bank,Bank,Banque,Banca,,,,Genève 11,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
securities_firm,Remaco Asset Management AG,CHE-105.148.372,,Securities firm,Wertpapierhaus,Maison de titres,Società di intermediazione mobiliare,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,Edmond de Rothschild (Suisse) S.A.,CHE-105.978.847,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Genève 11,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,WIR Bank Genossenschaft,CHE-105.814.217,,Bank,Bank,Banque,Banca,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Freie Gemeinschaftsbank Genossenschaft,CHE-103.760.390,,Bank,Bank,Banque,Banca,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Rahn+Bodmer Co.,CHE-107.853.659,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,CBH Compagnie Bancaire Helvétique SA,CHE-107.993.131,,Bank,Bank,Banque,Banca,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank CIC (Schweiz) AG,CHE-105.939.095,,Bank,Bank,Banque,Banca,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque de Commerce et de Placements SA,CHE-105.817.374,,Bank,Bank,Banque,Banca,,,,Genève 3,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Barclays Bank (Suisse) SA,CHE-106.002.386,,Bank,Bank,Banque,Banca,,,,Genève 3,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Schroder & Co Bank AG,CHE-105.947.172,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,EFG Bank AG,CHE-105.956.745,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,EFG Bank AG,CHE-105.956.745,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Hyposwiss Private Bank Genève SA,CHE-106.388.795,,Bank,Bank,Banque,Banca,,,,Genève 11,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Goldman Sachs Bank AG,CHE-107.405.918,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Van Lanschot Kempen (Schweiz) AG,CHE-105.997.170,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,SAXO BANK (SCHWEIZ) AG,CHE-106.787.764,,Bank,Bank,Banque,Banca,,,,Kloten,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,CA Indosuez (Switzerland) SA,CHE-106.844.161,,Bank,Bank,Banque,Banca,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
infrastructure,SIX SIS AG,CHE-106.842.854,,Central custodian,Zentralverwahrer,dépositaire central,Depositario centrale,,,,Olten,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,GPB (Schweiz) AG,CHE-103.469.500,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
securities_firm,"William Blair & Company, L.L.C., Wilmington / Delaware, Vertretung in Zürich",,,Foreign securities firm representative office,Vertretung ausl. Wertpapierhaus,Représentation d'une maison de titres étrangère,Rappresentanza di una società di intermediazione mobiliare estera,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
securities_firm,"CITIGROUP GLOBAL MARKETS LIMITED, London, Zweigniederlassung Zürich",CHE-107.486.319,,Foreign securities firm branch office,Zweigniederlassung ausl. Wertpapierhaus,Succursale d'une maison de titres étrangère,Succursale di una società di intermediazione mobiliare estera,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"UNION BANCAIRE PRIVEE, UBP SA",CHE-105.923.869,,Bank,Bank,Banque,Banca,,,,Genève 1,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,"UNION BANCAIRE PRIVEE, UBP SA",CHE-105.923.869,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Genève 1,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,BANQUE AUDI (SUISSE) SA,CHE-103.235.385,,Bank,Bank,Banque,Banca,,,,Genève 12,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Frankfurter Bankgesellschaft (Schweiz) AG,CHE-107.820.424,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Frankfurter Bankgesellschaft (Schweiz) AG,CHE-107.820.424,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Algérienne du Commerce Extérieur SA,CHE-107.742.735,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Citibank (Switzerland) AG,CHE-105.818.184,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,Citibank (Switzerland) AG,CHE-105.818.184,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Investec Bank (Switzerland) AG,CHE-101.093.387,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Aargauische Kantonalbank,CHE-105.845.287,,Bank,Bank,Banque,Banca,,,,Aarau 1,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"J.P. Morgan Securities plc, London, Zweigniederlassung Zürich",CHE-107.477.763,,Foreign bank branch office,Zweigniederlassung ausl. Bank,Succursale d'une banque étrangère,Succursale di una banca estera,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
securities_firm,GHP Arbitrium AG,CHE-106.369.125,,Securities firm,Wertpapierhaus,Maison de titres,Società di intermediazione mobiliare,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
securities_firm,Fidurhône SA,CHE-107.901.318,,Securities firm,Wertpapierhaus,Maison de titres,Società di intermediazione mobiliare,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
securities_firm,Delen (Suisse) SA,CHE-108.477.352,,Securities firm,Wertpapierhaus,Maison de titres,Società di intermediazione mobiliare,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
securities_firm,Kendra Securities House SA,CHE-107.743.999,,Securities firm,Wertpapierhaus,Maison de titres,Società di intermediazione mobiliare,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Scobag Privatbank AG,CHE-107.306.989,,Bank,Bank,Banque,Banca,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Bonhôte & Cie SA,CHE-101.729.653,,Bank,Bank,Banque,Banca,,,,Neuchâtel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,CIM BANQUE SA,CHE-106.066.127,,Bank,Bank,Banque,Banca,,,,Genève 6,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
